geoext:constituentPartIdentifier,geoext:name,geoext:language,geoext:nameType,geoext:nameIdentifier,geoext:classificationCode,geoext:isPreferredName,geoext:namePublishedIn,geoext:nameRemarks
ark:/65665/3102cbecc-e400-4608-9d9c-2b3c19bd46ec-12,Pyrrhotite,,,,,,,
ark:/65665/3102cbecc-e400-4608-9d9c-2b3c19bd46ec-13,Chalcopyrite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-0,Micaceous limestone,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-1,Muscovite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-2,Biotite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-3,Chlorite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-4,Ankerite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-5,Calcite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-6,Plagioclase,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-7,Quartz,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-8,Rutile,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-9,Pyrrhotite,,,,,,,
ark:/65665/30b724927-aeb3-4bd7-9c91-8d1f750c9ada-10,Chalcopyrite,,,,,,,
ark:/65665/36fc08b10-3c5f-4f00-8b86-bbfdcf98c369-0,Micaceous limestone,,,,,,,
ark:/65665/3da0dca3a-dab7-4deb-8f03-b8d5ef65b365-0,Biotite limestone,,,,,,,
ark:/65665/34d4b1369-6ec7-4df7-8b2f-659f74a1f903-0,Limestone,,,,,,,
ark:/65665/3c9067fac-c9ef-4ec3-814c-f1586660a0e2-0,Micaceous limestone,,,,,,,
ark:/65665/37c277e86-6a38-4ffc-b127-5e1c7e187ae8-0,Micaceous limestone,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-0,Micaceous limestone,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-1,Biotite,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-2,Chlorite,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-3,Ankerite,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-4,Calcite,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-5,Plagioclase,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-6,Amphibole,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-7,Quartz,,,,,,,
ark:/65665/36f0143ce-4817-4ff2-9b55-9907f337e2c3-8,Rutile,,,,,,,
ark:/65665/3662cdd9d-9b32-46d5-a814-fc7536af5df4-0,Micaceous limestone,,,,,,,
ark:/65665/39ee8af4a-fdae-454f-abc4-062d976284ac-0,Micaceous limestone,,,,,,,
ark:/65665/368fa2490-aa57-43d8-a2e8-75b498cad376-0,Micaceous limestone,,,,,,,
ark:/65665/318296c34-32c5-43e0-be79-ffea942ebaff-0,Micaceous limestone,,,,,,,
ark:/65665/3dbc3ec2c-7330-440a-affe-1f3178993da0-0,Limestone,,,,,,,
ark:/65665/3673176cc-1c46-4d85-b896-5fb2cd567c6f-0,Limestone,,,,,,,
ark:/65665/3756b6fac-3620-4d84-8c5e-9f5dd0d6ad08-0,Garnet schist,,,,,,,
ark:/65665/3294fc501-6ec3-4d49-893b-cf73870b05b0-0,Micaceous limestone,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-0,Garnet phyllite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-1,Muscovite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-2,Biotite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-3,Chlorite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-4,Ankerite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-5,Plagioclase,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-6,Garnet,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-7,Quartz,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-8,Ilmenite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-9,Pyrrhotite,,,,,,,
ark:/65665/31b3dc74d-023a-41a3-82f1-ba55f40af160-10,Chalcopyrite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-0,Micaceous limestone,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-1,Muscovite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-2,Paragonite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-3,Ankerite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-4,Calcite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-5,Plagioclase,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-6,Quartz,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-7,Rutile,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-8,Pyrite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-9,Pyrrhotite,,,,,,,
ark:/65665/3080292f8-7f28-4cd1-ac84-07ebbeeaf6fa-10,Chalcopyrite,,,,,,,
ark:/65665/338d56050-e56e-4126-9ecb-00108b12b9ec-0,Micaceous limestone,,,,,,,
ark:/65665/3191ba8d8-f079-4a5d-b3ef-013a3d7560a4-0,Garnet phyllite,,,,,,,
ark:/65665/367f4d550-dcab-4ce5-bec7-3c4b8c859237-0,Amphibole-biotite limestone,,,,,,,
ark:/65665/36d8328bb-6eef-403f-9cd4-514829e4bf39-0,Limestone,,,,,,,
ark:/65665/33c872c93-4fe0-4669-a061-6dd6ae0ae3e4-0,Limestone,,,,,,,
ark:/65665/3fc7415a8-7ff6-4751-aa56-97f20702b7b1-0,Limestone,,,,,,,
ark:/65665/32ba2f021-6fa2-4f22-96a2-79b7f43d61fe-0,Limestone,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-0,Limestone,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-1,Muscovite,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-2,Paragonite,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-3,Ankerite,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-4,Calcite,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-5,Plagioclase,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-6,Quartz,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-7,Rutile,,,,,,,
ark:/65665/3802af519-5cde-4ce6-a001-16f26d12e1d0-8,Graphite,,,,,,,
ark:/65665/3d025a703-045c-44ec-828f-ccadf1aa1c49-0,Limestone,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-0,Pelite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-1,Muscovite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-2,Paragonite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-3,Chlorite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-4,Ankerite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-5,Plagioclase,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-6,Quartz,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-7,Ilmenite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-8,Pyrite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-9,Pyrrhotite,,,,,,,
ark:/65665/3c6eccb9a-9f16-4002-a2dc-0f350b585b5d-10,Chalcopyrite,,,,,,,
ark:/65665/3ca91a7b6-a953-430f-a587-dced7208cde0-0,Garnet phyllite,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-0,Micaceous limestone,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-1,Muscovite,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-2,Paragonite,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-3,Ankerite,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-4,Calcite,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-5,Plagioclase,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-6,Quartz,,,,,,,
ark:/65665/391d4dc86-d737-4028-a5ab-a9e244b9a9d5-7,Rutile,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-0,Garnet phyllite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-1,Muscovite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-2,Biotite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-3,Chlorite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-4,Ankerite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-5,Calcite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-6,Plagioclase,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-7,Garnet,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-8,Quartz,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-9,Ilmenite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-10,Pyrrhotite,,,,,,,
ark:/65665/3b210e3dc-7c9d-4b52-8284-4b04f1ec0cd8-11,Chalcopyrite,,,,,,,
ark:/65665/3033bcf5c-3dff-40ba-88e6-b63b8b7ff41d-0,Garnet phyllite,,,,,,,
ark:/65665/32ffef723-118c-4613-9555-8d66cb510eef-0,Micaceous limestone,,,,,,,
ark:/65665/38619aae0-e3e5-418e-a04b-8e986f1fb930-0,Micaceous limestone,,,,,,,
ark:/65665/3f5ce896d-1680-4521-9399-78fb72c4049a-0,Biotite limestone,,,,,,,
ark:/65665/36ea8777b-587e-4265-9c74-80f51131f27d-0,Biotite limestone,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-0,Biotite limestone,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-1,Muscovite,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-2,Biotite,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-3,Chlorite,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-4,Calcite,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-5,Plagioclase,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-6,Quartz,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-7,Rutile,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-8,Pyrrhotite,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-9,Chalcopyrite,,,,,,,
ark:/65665/3f72ae256-3388-43f8-a458-b926d74bdf7b-10,Graphite,,,,,,,
ark:/65665/301392aef-cd1f-4b07-a69a-89472e2fd654-0,Limestone,,,,,,,
ark:/65665/3d18a77c1-fd47-48e1-913d-421c0b937266-0,Phyllite,,,,,,,
ark:/65665/3e40b5ee7-80fc-4353-b779-86649082ab42-0,Limestone,,,,,,,
ark:/65665/3c326296c-579b-42fc-8a90-f12665bef559-0,Phyllite,,,,,,,
ark:/65665/35a526acb-fba2-42fe-8178-0ba12e08c8cc-0,Limestone,,,,,,,
ark:/65665/339bef6ee-643a-4f1d-b219-c46d3e80ffaa-0,Phyllite,,,,,,,
ark:/65665/3cb37a0f7-a528-4c98-a479-7aef22cf2bf6-0,Biotite limestone,,,,,,,
ark:/65665/3ac651869-8efd-4229-b7f1-70b5f5542012-0,Schist,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-0,Biotite limestone,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-1,Biotite,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-2,Chlorite,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-3,Amphibole,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-4,Ankerite,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-5,Calcite,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-6,Plagioclase,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-7,Quartz,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-8,Rutile,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-9,Sphene,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-10,Pyrrhotite,,,,,,,
ark:/65665/39290522a-fcda-4706-a010-713e2ff89ed8-11,Graphite,,,,,,,
ark:/65665/39cf71f76-ddda-4c2a-b1ab-2c2b9b015498-0,Biotite limestone,,,,,,,
ark:/65665/330339688-bc07-4ab3-895d-6f2278a048a4-0,Biotite limestone,,,,,,,
ark:/65665/3173f0514-63ac-4ac9-81ce-47f6c54db926-0,Biotite-garnet schist,,,,,,,
ark:/65665/3c1f00e6d-428b-433f-aaef-ca558a92797e-0,Biotite-garnet schist,,,,,,,
ark:/65665/32861e0af-4fe9-4f0d-bebb-8739c290b058-0,Schist,,,,,,,
ark:/65665/3dc1552bf-6764-4252-bc3d-41fe8647b7ba-0,Limestone,,,,,,,
ark:/65665/3deb999b7-8e7f-4eed-aa2f-dd1f3a32065d-0,Limestone,,,,,,,
ark:/65665/3f503ab9d-ae6c-4725-8211-d575b48dfac2-0,Limestone,,,,,,,
ark:/65665/3188fae16-303d-4c2c-971b-e8108006c233-0,Limestone,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-0,Limestone,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-1,Muscovite,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-2,Paragonite,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-3,Ankerite,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-4,Calcite,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-5,Plagioclase,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-6,Quartz,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-7,Rutile,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-8,Pyrite,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-9,Pyrrhotite,,,,,,,
ark:/65665/3f64345b6-fe6c-40d3-843a-eacf99607eff-10,Graphite,,,,,,,
ark:/65665/33c987112-da20-4707-8527-f9501534c2e8-0,Limestone,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-0,Limestone,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-1,Muscovite,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-2,Paragonite,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-3,Ankerite,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-4,Calcite,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-5,Plagioclase,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-6,Quartz,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-7,Rutile,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-8,Chalcopyrite,,,,,,,
ark:/65665/3be226d3c-148e-46cb-b3b9-d3cda54c199b-9,Graphite,,,,,,,
ark:/65665/34bb66d78-cd45-4538-bf54-c12aded0a93a-0,Phyllite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-0,Phyllite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-1,Muscovite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-2,Paragonite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-3,Chlorite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-4,Ankerite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-5,Calcite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-6,Plagioclase,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-7,Quartz,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-8,Rutile,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-9,Pyrrhotite,,,,,,,
ark:/65665/3b5a87dd9-99d8-4e96-bb46-eb19cd9ad89c-10,Chalcopyrite,,,,,,,
ark:/65665/3f02ed591-65b4-458b-a1cb-ce4d103cdae5-0,Limestone,,,,,,,
ark:/65665/3eb23e7ef-5f6a-45df-b862-d1947cb2ff5f-0,Phyllite,,,,,,,
ark:/65665/3d6f38a39-6747-4398-b2a0-366097cafa98-0,Limestone,,,,,,,
ark:/65665/387901343-1139-46f3-b0ab-7f296178cfac-0,Amphibole-biotite limestone,,,,,,,
ark:/65665/386cddeb5-ee32-48ec-81ea-8bf7e4be27fa-0,Pelite,,,,,,,
ark:/65665/311caa7e7-9d7c-412a-a7cd-98388b5ef557-0,Micaceous sandstone,,,,,,,
ark:/65665/30686ede9-f36c-47fe-9b60-68c804d64d40-0,Limestone,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-0,Hornfels,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-1,Quartz,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-2,Calcite,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-3,Wollastonite,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-4,Diopside,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-5,K-feldspar,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-6,Plagioclase,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-7,Titanite,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-8,Apatite,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-9,Zircon,,,,,,,
ark:/65665/3609760f6-0987-49db-bd07-f6a320ca84e2-10,Pyrrhotite,,,,,,,
ark:/65665/3686c6644-13c0-4a50-9b89-07097baf8946-0,Granodiorite,,,,,,,
ark:/65665/30a698298-d84c-48fa-9b71-bf11067b2375-0,Calcitic sandstone,,,,,,,
ark:/65665/3b0fa414f-3f29-44c6-bc20-5a5442e3b2a6-0,Calcitic sandstone,,,,,,,
ark:/65665/34afae4f1-1eb8-4746-b879-5ad7ea1434fe-0,Calcitic sandstone,,,,,,,
ark:/65665/3c85682e0-ed36-46f1-8b74-d3679f0af22f-0,Wollastonite hornfels,,,,,,,
ark:/65665/3a6a25e81-8d4e-464b-9227-ec8d2684e568-0,Wollastonite hornfels,,,,,,,
ark:/65665/3184141b5-ada1-4d3d-b04a-a7b664c7b4d5-0,Calcitic sandstone,,,,,,,
ark:/65665/3c627d506-30a9-478a-8aa8-09dc28f15a77-0,Calcitic sandstone,,,,,,,
ark:/65665/3d8e40523-42ed-4ede-90bd-51308699e127-0,Calcitic sandstone,,,,,,,
ark:/65665/39eea5bff-bf6e-4888-8af9-ec021d450e8f-0,Calcitic sandstone,,,,,,,
ark:/65665/3c5037e64-2b08-4898-af4c-5eecc87d8e26-0,Marble,,,,,,,
ark:/65665/39f8c4e6f-7f96-4903-bbd4-0ea9cd03fbfc-0,Marble,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-0,Marble,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-1,Calcite,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-2,Dolomite,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-3,Brucite,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-4,Forsterite,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-5,Clinohumite,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-6,Phlogopite,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-7,Spinel,,,,,,,
ark:/65665/3a89ffc0b-2d59-424e-88f8-e48080074979-8,Serpentine,,,,,,,
ark:/65665/3cfa8e064-2b53-4074-8fbf-b03943aca898-0,Limestone,,,,,,,
ark:/65665/38682e99c-18f4-4cda-b17c-079262a18324-0,Marble,,,,,,,
ark:/65665/363f5142c-2f23-4a30-9ee4-26722e742906-0,Marble,,,,,,,
ark:/65665/39f4bfae9-ed0d-4774-b75b-2e27e11769bd-0,Limestone,,,,,,,
ark:/65665/3c69fbf8d-2587-42d1-9e5f-56689672e5b2-0,Limestone,,,,,,,
ark:/65665/32f048261-f623-4e13-9674-9b7f0dc2c62d-0,Marble,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-0,Limestone,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-1,Calcite,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-2,Dolomite,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-3,Forsterite,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-4,Phlogopite,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-5,Geikielite,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-6,Spinel,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-7,Serpentine,,,,,,,
ark:/65665/30500c76a-b2a6-4849-9727-64631dd4339f-8,Chlorite,,,,,,,
ark:/65665/3b2c81df9-e126-49dd-a221-0e2b0ca3c721-0,Pelite,,,,,,,
ark:/65665/37d42fbca-4f1f-478f-88b5-1712bd66bdbe-0,Volcanic glass,,,,,,,
ark:/65665/3546c4181-f95e-495e-9fe6-4e5487519e2d-0,Volcanic glass,,,,,,,
ark:/65665/33ba243b2-6df8-4968-9a82-69f457a61350-0,Basalt,,,,,,,
ark:/65665/33ba243b2-6df8-4968-9a82-69f457a61350-1,Pyroxene,,,,,,,
ark:/65665/37a16b2c0-7fb8-4279-a52a-9a2c13ccb92e-0,Scoria,,,,,,,
ark:/65665/31eb82aa5-b54d-4844-b990-871384d69a97-0,Scoria,,,,,,,
ark:/65665/3a05e5eda-fb24-44ae-b3e0-c2f49a8b6e1c-0,Basalt,,,,,,,
ark:/65665/3a05e5eda-fb24-44ae-b3e0-c2f49a8b6e1c-1,Pyroxene,,,,,,,
ark:/65665/37587f8be-6732-4437-9ec0-f1710b6b14b8-0,Basalt,,,,,,,
ark:/65665/37587f8be-6732-4437-9ec0-f1710b6b14b8-1,Olivine,,,,,,,
ark:/65665/3be32fd28-6ca4-4e6b-923a-84ec593a353e-0,Basalt,,,,,,,
ark:/65665/3be32fd28-6ca4-4e6b-923a-84ec593a353e-1,Olivine,,,,,,,
ark:/65665/309b516be-bcdd-4366-b44e-ec4635d7b112-0,Basalt,,,,,,,
ark:/65665/309b516be-bcdd-4366-b44e-ec4635d7b112-1,Olivine,,,,,,,
ark:/65665/368039ebd-7e5d-420e-a5cb-561c74e10dbd-0,Scoria,,,,,,,
ark:/65665/3be05edc1-56f5-4f90-9520-4ea146e2ba56-0,Basalt,,,,,,,
ark:/65665/3be05edc1-56f5-4f90-9520-4ea146e2ba56-1,Olivine,,,,,,,
ark:/65665/33f59de76-a4f6-474c-bdaa-9f1e4d220007-0,Basalt,,,,,,,
ark:/65665/33f59de76-a4f6-474c-bdaa-9f1e4d220007-1,Pyroxene,,,,,,,
ark:/65665/3ad4d20f0-0408-4a4e-a362-1458d15e1327-0,Basalt,,,,,,,
ark:/65665/3ad4d20f0-0408-4a4e-a362-1458d15e1327-1,Plagioclase,,,,,,,
ark:/65665/3a98e0dac-1943-4c68-986b-6a34c7812636-0,Basalt,,,,,,,
ark:/65665/3a98e0dac-1943-4c68-986b-6a34c7812636-1,Plagioclase,,,,,,,
ark:/65665/361bc5036-f441-43bc-aba0-7244da739950-0,Basalt,,,,,,,
ark:/65665/361bc5036-f441-43bc-aba0-7244da739950-1,Plagioclase,,,,,,,
ark:/65665/373ae9e68-e192-44f4-84e0-65f01964b228-0,Scoria,,,,,,,
ark:/65665/364de41d7-513c-4810-b5e4-6799b4c38f4b-0,Basalt,,,,,,,
ark:/65665/364de41d7-513c-4810-b5e4-6799b4c38f4b-1,Olivine,,,,,,,
ark:/65665/305d50eff-b890-455f-b615-15742e579d88-0,Basalt,,,,,,,
ark:/65665/305d50eff-b890-455f-b615-15742e579d88-1,Plagioclase,,,,,,,
ark:/65665/3d597df5a-55e4-4a68-9c09-de913f8a72be-0,Basalt,,,,,,,
ark:/65665/3d597df5a-55e4-4a68-9c09-de913f8a72be-1,Olivine,,,,,,,
ark:/65665/3fc0f6f1b-7b7f-4b24-8714-06f0ae47bb4d-0,Basalt,,,,,,,
ark:/65665/3fc0f6f1b-7b7f-4b24-8714-06f0ae47bb4d-1,Olivine,,,,,,,
ark:/65665/3a159d3c2-4594-4b15-8e77-2a26f01156fd-0,Basalt,,,,,,,
ark:/65665/3a159d3c2-4594-4b15-8e77-2a26f01156fd-1,Olivine,,,,,,,
